customer_number,fruit_veg,dairy,confectionary,grocery_food,grocery_health_pets,bakery,newspapers_magazines,prepared_meals,soft_drinks,frozen,meat,tobacco,drinks,deli,world_foods,lottery,cashpoint,seasonal_gifting,discount_bakery,practical_items
16301,£16.16,£19.54,£84.53,£24.62,£19.33,£0.00,£7.30,£2.57,£15.78,£21.73,£0.00,£0.00,£12.72,£3.88,£2.11,£10.00,£0.00,£5.01,£0.00,£0.00
11401,£332.41,£291.44,£77.49,£47.93,£57.54,£0.00,£78.42,£252.29,£9.16,£17.87,£154.31,£0.00,£30.14,£14.48,£33.95,£11.00,£0.00,£20.39,£0.00,£4.89
9207,£164.69,£101.48,£16.75,£62.34,£29.86,£0.00,£16.25,£47.92,£15.66,£8.76,£58.01,£18.75,£45.18,£1.90,£8.92,£4.00,£0.00,£0.00,£0.00,£0.00
4552,£41.52,£132.13,£188.63,£62.11,£100.92,£0.00,£2.60,£36.49,£18.05,£67.81,£8.89,£941.45,£0.00,£0.00,£2.69,£196.00,£445.00,£5.30,£0.00,£0.00
13274,£37.90,£18.67,£15.89,£26.08,£16.22,£0.00,£0.00,£8.64,£1.91,£4.04,£3.49,£0.00,£0.00,£4.10,£7.02,£0.00,£10.00,£0.00,£0.00,£0.00
2737,£48.06,£110.13,£7.96,£16.12,£22.01,£0.00,£0.77,£28.92,£18.81,£11.31,£68.71,£0.00,£0.00,£19.45,£16.16,£0.00,£0.00,£0.00,£23.69,£0.00
15035,£4.24,£19.95,£6.39,£17.87,£4.82,£0.00,£3.00,£7.44,£0.00,£6.45,£17.30,£70.12,£8.08,£0.00,£13.29,£28.00,£99.14,£0.00,£0.00,£0.00
2414,£149.30,£89.38,£27.48,£31.00,£22.41,£0.00,£1.40,£15.79,£2.18,£22.81,£74.75,£0.00,£24.22,£0.00,£2.89,£0.00,£65.00,£0.00,£0.00,£0.00
2277,£51.14,£168.66,£93.51,£61.71,£110.70,£0.00,£45.09,£41.88,£15.17,£56.35,£34.45,£0.00,£24.02,£102.55,£3.98,£0.00,£10.00,£5.09,£0.00,£14.83
16048,£20.57,£62.63,£43.62,£11.08,£25.93,£0.00,£14.05,£19.30,£32.96,£26.10,£0.00,£0.00,£31.13,£0.00,£3.27,£0.00,£0.00,£2.29,£0.00,£0.00
232,£95.75,£108.97,£141.51,£107.04,£115.88,£0.00,£7.13,£56.27,£45.28,£94.56,£173.81,£0.00,£8.50,£3.80,£18.94,£28.00,£0.00,£6.85,£0.00,£0.00
3617,£16.08,£16.19,£23.75,£17.14,£10.60,£0.00,£13.14,£9.12,£19.61,£10.67,£1.69,£157.58,£0.00,£0.00,£0.00,£0.00,£140.00,£0.00,£0.00,£0.00
15249,£120.66,£171.64,£173.20,£139.07,£163.70,£0.00,£114.58,£104.74,£0.00,£65.43,£103.59,£7.12,£27.88,£64.95,£45.53,£0.00,£0.00,£2.85,£0.00,£5.09
9847,£68.66,£36.88,£47.84,£70.51,£53.26,£0.00,£19.86,£28.46,£49.04,£36.98,£33.97,£0.00,£0.00,£0.00,£6.14,£0.00,£5.00,£5.06,£0.00,£0.00
419,£182.20,£89.07,£54.45,£71.15,£37.88,£0.00,£0.50,£71.29,£26.34,£47.05,£102.47,£0.00,£3.40,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£1.94
7710,£51.34,£75.91,£18.55,£66.91,£26.57,£0.00,£17.19,£41.28,£2.60,£23.27,£63.78,£82.16,£5.11,£8.48,£21.69,£0.00,£292.90,£0.00,£0.00,£0.00
9587,£110.35,£77.56,£51.23,£82.56,£73.73,£0.00,£46.06,£46.57,£9.34,£66.54,£96.79,£209.15,£273.27,£3.39,£0.89,£2.00,"£1,500.00",£0.00,£0.00,£4.03
3087,£30.46,£36.47,£24.00,£41.07,£56.62,£0.00,£7.73,£16.88,£44.62,£34.64,£90.35,£0.00,£0.00,£28.02,£0.00,£6.00,£0.00,£4.58,£0.00,£0.00
11348,£120.37,£77.93,£138.72,£73.40,£150.79,£0.00,£70.66,£137.85,£85.11,£53.66,£157.65,£228.41,£1.61,£19.49,£9.62,£5.00,£380.00,£3.29,£0.00,£19.02
13138,£21.46,£26.81,£31.73,£8.07,£10.96,£0.00,£0.00,£18.62,£17.25,£6.09,£20.23,£0.00,£8.25,£0.00,£9.23,£0.00,£170.00,£0.00,£0.00,£0.00
4715,£41.55,£61.54,£28.09,£43.85,£60.70,£0.00,£14.09,£6.93,£16.94,£27.85,£7.79,£265.39,£0.00,£31.03,£11.96,£5.00,£70.00,£21.27,£0.00,£0.00
8115,£97.69,£40.34,£24.18,£35.12,£15.05,£0.00,£9.26,£26.95,£1.99,£44.12,£39.03,£248.80,£164.01,£23.67,£26.36,£0.00,£0.00,£0.00,£0.00,£1.06
7747,£139.94,£197.89,£169.36,£239.95,£259.04,£0.00,£57.91,£141.84,£49.76,£57.91,£135.35,£131.66,£73.39,£57.74,£10.21,£0.00,£0.00,£13.25,£0.00,£0.00
14931,£3.87,£95.17,£9.73,£15.53,£52.97,£0.00,£86.31,£22.08,£0.00,£0.00,£0.00,£26.16,£0.00,£0.84,£0.00,£39.00,£427.98,£4.24,£0.00,£0.00
2174,£27.47,£32.38,£43.02,£28.53,£28.86,£0.00,£82.99,£5.72,£5.67,£17.87,£17.27,£0.00,£16.90,£5.62,£0.99,£0.00,£0.00,£2.55,£0.00,£0.00
10925,£143.21,£136.26,£123.59,£96.28,£290.00,£0.00,£23.92,£79.17,£108.04,£153.84,£113.89,£5.82,£3.46,£17.28,£12.96,£32.00,£10.00,£24.27,£0.00,£1.92
7342,£58.22,£85.21,£121.88,£47.78,£65.07,£0.00,£4.59,£49.86,£23.42,£10.07,£12.22,£580.10,£18.06,£18.06,£3.60,£0.00,£0.00,£0.00,£0.00,£1.52
12530,£118.45,£70.80,£77.75,£129.83,£106.45,£0.00,£0.00,£44.06,£50.86,£56.90,£124.06,£0.00,£38.46,£38.19,£12.97,£0.00,£0.00,£10.73,£6.58,£6.80
3064,£5.61,£22.30,£20.92,£4.73,£21.29,£0.00,£0.35,£11.45,£3.48,£5.64,£18.09,£0.00,£5.52,£2.32,£14.64,£0.00,£360.50,£0.00,£0.00,£0.00
8796,£14.73,£30.05,£35.20,£12.32,£45.72,£0.00,£0.90,£39.52,£28.68,£3.85,£14.08,£184.38,£86.45,£7.99,£1.19,£4.00,£0.00,£62.54,£0.00,£0.84
10310,£63.11,£61.42,£59.56,£43.23,£24.53,£0.00,£61.79,£17.02,£4.06,£19.51,£26.57,£0.00,£28.92,£7.13,£38.38,£0.00,£0.00,£5.66,£0.00,£13.42
14706,£18.31,£72.99,£23.79,£40.26,£38.90,£0.00,£3.73,£0.00,£0.00,£7.72,£23.99,£0.00,£15.30,£10.26,£1.19,£0.00,£0.00,£0.67,£0.00,£6.79
9261,£177.38,£110.04,£83.17,£110.43,£70.01,£0.00,£31.15,£98.21,£46.19,£41.26,£46.75,£101.64,£92.57,£4.00,£21.52,£1.00,£0.00,£21.11,£0.00,£13.40
2532,£88.82,£38.23,£69.55,£72.47,£39.29,£0.00,£17.30,£6.13,£5.30,£49.81,£102.29,£0.00,£3.82,£81.22,£12.49,£5.00,£0.00,£0.00,£0.00,£0.00
1939,£64.24,£69.31,£86.69,£85.67,£85.12,£0.00,£26.00,£63.65,£34.38,£43.43,£32.04,£0.00,£53.54,£0.00,£12.67,£0.00,£130.00,£0.00,£0.00,£0.00
2083,£168.62,£122.50,£93.16,£95.75,£54.36,£0.00,£9.53,£4.07,£6.14,£59.08,£8.46,£0.00,£232.22,£36.21,£68.46,£2.00,£0.00,£5.41,£0.00,£0.00
9424,£10.49,£19.88,£35.63,£15.94,£16.74,£0.00,£34.60,£23.40,£11.72,£19.39,£14.84,£107.85,£3.40,£4.65,£45.49,£28.00,£0.00,£6.15,£0.00,£0.00
10564,£39.18,£40.71,£67.90,£37.00,£41.32,£0.00,£11.63,£28.62,£7.88,£15.16,£20.71,£84.49,£53.03,£0.00,£2.45,£0.00,£0.00,£1.69,£0.00,£0.00
8371,£164.89,£53.22,£113.63,£136.05,£114.35,£0.00,£27.14,£22.49,£194.90,£10.42,£216.92,£515.62,£325.73,£53.67,£0.99,£0.00,£220.00,£12.75,£0.00,£18.43
7414,£221.87,£88.16,£88.75,£82.80,£63.31,£0.00,£2.76,£55.35,£13.44,£21.88,£67.24,£4.57,£104.08,£6.37,£10.41,£0.00,£40.00,£0.00,£0.00,£2.12
2326,£274.62,£129.51,£79.47,£137.72,£84.24,£0.00,£124.84,£105.49,£67.34,£22.03,£209.00,£0.00,£541.10,£0.00,£9.61,£139.50,£115.00,£12.39,£0.00,£2.88
2111,£371.07,£300.00,£60.38,£266.53,£184.16,£0.00,£0.70,£153.33,£13.37,£158.56,£309.96,£0.00,£22.20,£2.15,£0.00,£0.00,£0.00,£4.50,£0.00,£0.00
2780,£23.29,£37.71,£16.59,£11.61,£19.85,£0.00,£9.11,£12.63,£5.37,£22.59,£31.04,£0.00,£172.40,£0.00,£0.00,£0.00,£0.00,£1.99,£0.00,£0.00
16125,£4.17,£4.50,£1.15,£1.79,£5.52,£0.00,£1.10,£3.62,£13.07,£2.09,£0.00,£220.40,£0.00,£4.61,£0.00,£0.00,£32.00,£0.00,£0.00,£0.00
16018,£41.22,£4.61,£11.03,£3.37,£2.87,£0.00,£1.10,£0.95,£14.05,£1.59,£0.00,£0.00,£169.69,£0.00,£0.00,£23.00,£0.00,£0.00,£1.95,£20.18
395,£33.20,£16.18,£35.89,£28.78,£63.25,£0.00,£39.21,£34.32,£19.17,£5.07,£46.22,£0.00,£62.42,£15.15,£1.38,£0.00,£20.00,£2.97,£0.00,£6.79
5544,£10.67,£74.93,£36.13,£37.93,£75.92,£0.00,£2.85,£3.59,£55.07,£3.38,£24.63,£671.70,£329.52,£0.00,£0.00,£2.00,£5.00,£4.25,£0.00,£5.10
6620,£68.96,£42.93,£23.04,£61.26,£62.60,£0.00,£14.90,£63.32,£2.79,£60.34,£53.76,£6.38,£42.52,£4.65,£0.00,£0.00,£0.00,£5.55,£0.00,£1.00
10365,£53.64,£66.58,£122.65,£62.88,£83.04,£0.00,£5.04,£49.75,£39.74,£37.26,£42.30,£104.44,£7.55,£2.60,£14.83,£4.00,£30.00,£16.39,£0.00,£0.00
1109,£55.77,£95.38,£65.18,£122.44,£50.39,£0.00,£0.60,£220.28,£25.23,£18.81,£57.79,£0.00,£5.96,£35.62,£9.05,£0.00,£0.00,£0.00,£0.00,£1.86
1588,£57.77,£182.54,£153.05,£243.57,£47.68,£0.00,£22.41,£172.54,£36.46,£146.00,£114.10,£0.00,£6.80,£29.56,£37.58,£0.00,£0.00,£3.40,£0.00,£4.63
13502,£24.38,£40.28,£32.44,£27.44,£20.51,£0.00,£0.00,£8.90,£16.19,£25.72,£24.48,£0.00,£173.82,£0.35,£2.56,£0.00,£0.00,£1.69,£0.00,£0.00
8693,£98.75,£169.65,£169.00,£54.13,£20.59,£0.00,£70.78,£94.50,£67.40,£62.24,£52.71,£296.97,£5.94,£5.67,£25.91,£86.00,£0.00,£16.14,£0.00,£0.84
8217,£113.29,£37.29,£28.64,£14.44,£16.02,£0.00,£23.24,£11.87,£19.71,£8.87,£78.30,£0.00,£0.00,£6.61,£28.44,£0.00,£0.00,£10.71,£158.44,£1.27
15459,£5.96,£12.58,£11.81,£19.95,£4.18,£0.00,£0.70,£4.58,£0.00,£27.90,£33.85,£0.00,£2.55,£0.00,£2.45,£0.00,£0.00,£11.06,£2.54,£0.00
3117,£64.02,£61.31,£34.67,£53.63,£41.11,£0.00,£13.80,£12.60,£5.64,£18.04,£19.10,£0.00,£0.00,£0.00,£0.56,£19.50,£24.00,£7.96,£0.00,£0.00
8660,£99.55,£103.71,£95.36,£44.29,£131.77,£0.00,£19.65,£62.24,£6.75,£25.06,£50.34,£401.96,£216.86,£3.70,£16.96,£17.00,£0.00,£6.66,£0.00,£3.40
9750,£101.46,£101.21,£77.52,£29.24,£63.39,£0.00,£20.81,£1.36,£28.78,£23.74,£156.94,£0.00,£11.67,£30.23,£1.19,£16.00,£35.00,£0.00,£0.00,£9.83
11151,£77.43,£83.60,£53.83,£120.53,£57.53,£0.00,£8.19,£6.93,£41.79,£118.29,£81.66,£0.00,£10.20,£0.00,£19.25,£0.00,£0.00,£0.42,£0.00,£8.07
7499,£41.17,£64.74,£58.59,£47.79,£229.84,£0.00,£2.00,£11.33,£5.87,£26.37,£26.81,£0.00,£0.00,£66.55,£1.25,£0.00,£0.00,£3.13,£0.00,£5.87
10087,£80.27,£86.43,£106.21,£76.22,£53.50,£0.00,£41.35,£52.21,£81.24,£61.02,£31.22,£378.91,£3.57,£8.63,£1.98,£6.00,£335.00,£16.89,£0.00,£0.00
2379,£2.96,£31.83,£11.20,£43.56,£10.11,£0.00,£25.80,£46.94,£3.86,£10.18,£29.40,£0.00,£0.00,£0.00,£8.37,£0.00,£0.00,£1.99,£0.00,£0.00
7145,£19.06,£46.33,£35.47,£37.92,£2.36,£0.00,£23.90,£38.00,£15.08,£23.25,£6.99,£0.00,£0.00,£1.25,£30.68,£0.00,£0.00,£0.00,£0.00,£0.00
8119,£0.27,£0.00,£20.45,£4.82,£0.00,£0.00,£0.00,£27.72,£0.00,£4.67,£0.60,£0.00,£0.00,£0.00,£4.15,£0.00,£298.00,£0.00,£0.00,£0.00
15774,£15.96,£52.37,£8.11,£1.53,£5.32,£0.00,£1.85,£3.38,£0.83,£0.00,£15.38,£0.00,£51.35,£0.00,£1.78,£266.00,£10.00,£0.00,£0.00,£0.00
11790,£3.18,£1.60,£0.00,£0.00,£0.00,£0.00,£4.50,£0.00,£0.00,£0.00,£0.00,£0.00,£5.09,£3.99,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00
2754,£51.25,£41.21,£54.08,£43.89,£16.47,£0.00,£13.42,£11.63,£9.40,£37.56,£82.02,£0.00,£3.40,£58.15,£13.35,£10.00,£0.00,£0.84,£0.00,£0.00
1292,£64.44,£95.53,£57.52,£38.44,£29.13,£0.00,£163.00,£35.94,£6.38,£5.85,£87.00,£0.00,£0.00,£6.70,£1.98,£204.40,£70.00,£0.00,£0.00,£1.52
14464,£46.42,£26.01,£29.49,£15.58,£36.30,£0.00,£6.86,£0.00,£5.75,£5.75,£2.19,£21.80,£30.26,£0.50,£1.58,£5.00,£0.00,£8.99,£0.00,£4.04
13376,£39.01,£43.55,£12.56,£22.35,£77.70,£0.00,£0.00,£21.91,£0.00,£10.20,£9.86,£52.30,£0.00,£9.07,£8.18,£0.00,£0.00,£137.89,£0.00,£0.00
14444,£73.30,£78.56,£26.55,£55.92,£16.92,£0.00,£5.75,£0.00,£7.07,£0.00,£129.78,£0.00,£162.52,£26.60,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00
11008,£99.38,£64.21,£59.70,£64.33,£33.55,£0.00,£48.68,£11.56,£6.83,£23.19,£116.90,£0.00,£32.83,£20.75,£7.31,£59.50,£193.90,£127.65,£0.00,£11.46
5518,£18.46,£14.10,£25.13,£21.19,£29.10,£0.00,£38.50,£23.66,£17.78,£3.49,£1.79,£408.46,£218.03,£0.00,£11.49,£0.00,£0.00,£3.55,£0.00,£0.00
6032,£182.05,£114.11,£118.46,£204.95,£127.23,£0.00,£0.90,£77.76,£92.05,£60.20,£96.29,£7.78,£162.11,£0.00,£7.79,£0.00,£0.00,£2.53,£0.00,£0.00
541,£63.12,£2.28,£7.26,£26.66,£6.80,£0.00,£1.40,£5.69,£0.76,£8.46,£28.11,£0.00,£0.00,£0.00,£2.38,£0.00,£0.00,£5.00,£0.00,£0.00
9778,£294.18,£173.44,£151.63,£240.48,£203.20,£0.00,£0.40,£112.13,£16.22,£163.78,£115.12,£2.05,£22.16,£35.67,£22.03,£11.00,£150.67,£0.00,£0.00,£0.00
1118,£88.25,£112.42,£21.07,£81.66,£122.23,£0.00,£0.70,£32.63,£6.08,£33.21,£50.19,£0.00,£140.26,£8.66,£2.01,£0.00,£0.00,£5.70,£0.00,£0.00
7407,£165.12,£82.71,£57.49,£11.63,£29.34,£0.00,£5.82,£74.28,£18.47,£31.03,£152.04,£107.48,£39.27,£10.38,£24.49,£0.00,£210.00,£4.25,£0.00,£0.00
12234,£7.34,£15.70,£2.31,£15.21,£12.84,£0.00,£0.00,£0.99,£9.38,£0.00,£5.41,£0.00,£9.85,£0.00,£11.58,£0.00,£0.00,£0.00,£0.00,£0.00
10023,£94.50,£64.17,£51.47,£77.51,£23.01,£0.00,£25.24,£26.10,£38.67,£23.13,£119.15,£400.24,£80.62,£14.96,£0.79,£12.00,£20.00,£2.69,£0.00,£0.00
6904,£62.56,£179.21,£51.62,£40.33,£24.11,£0.00,£105.66,£9.34,£16.38,£33.54,£5.49,£976.32,£5.36,£2.50,£0.00,£12.00,£0.00,£0.00,£0.00,£0.00
5832,£29.03,£22.24,£12.76,£10.66,£10.25,£0.00,£16.38,£14.51,£9.56,£18.92,£12.36,£42.35,£117.66,£0.00,£2.94,£1.00,£0.00,£0.00,£0.00,£0.00
13726,£5.27,£37.52,£119.20,£43.98,£5.88,£0.00,£0.00,£20.69,£2.85,£0.99,£0.00,£0.00,£54.40,£25.12,£0.00,£0.00,£0.00,£0.00,£0.00,£3.32
3530,£38.47,£17.19,£35.84,£18.37,£2.97,£0.00,£0.65,£23.11,£13.36,£60.20,£10.17,£0.00,£13.04,£12.20,£15.36,£0.00,£0.00,£0.00,£0.00,£0.00
10275,£126.27,£139.23,£51.80,£65.50,£7.15,£0.00,£0.00,£16.68,£15.14,£37.50,£82.18,£4.11,£8.79,£38.92,£24.86,£0.00,£0.00,£2.85,£0.00,£0.00
6258,£60.22,£33.07,£19.49,£24.45,£25.08,£0.00,£3.60,£32.18,£16.25,£22.86,£50.54,£27.02,£57.10,£0.00,£3.66,£8.50,£20.00,£0.00,£0.00,£0.00
8142,£333.65,£190.71,£97.01,£145.17,£94.87,£0.00,£4.30,£61.52,£24.40,£76.16,£316.20,£2.41,£508.41,£6.40,£14.64,£0.00,£10.00,£1.68,£0.00,£17.97
3848,£27.58,£42.20,£22.32,£41.82,£44.70,£0.00,£12.10,£45.95,£21.77,£19.95,£58.36,£478.89,£651.30,£12.60,£3.58,£0.00,£0.00,£2.03,£0.00,£0.00
3447,£147.87,£75.78,£77.72,£79.94,£106.80,£0.00,£34.36,£17.85,£6.35,£61.40,£31.26,£0.00,£21.26,£79.46,£17.35,£6.00,£0.00,£1.01,£0.00,£5.85
6750,£36.16,£77.06,£35.99,£27.35,£22.17,£0.00,£13.09,£11.61,£4.95,£25.26,£35.47,£48.53,£21.43,£0.99,£0.89,£11.00,£0.00,£6.25,£0.00,£0.00
1595,£176.16,£51.33,£59.32,£66.26,£31.36,£0.00,£4.05,£14.43,£18.80,£26.29,£90.05,£0.00,£191.36,£9.74,£0.00,£4.00,£0.00,£4.66,£0.00,£1.06
2024,£79.90,£46.61,£24.94,£66.28,£52.53,£0.00,£17.59,£91.38,£8.07,£9.59,£90.48,£0.00,£8.50,£106.35,£5.16,£0.00,£0.00,£22.37,£4.53,£0.00
9023,£13.23,£13.44,£1.37,£49.75,£68.85,£0.00,£0.33,£11.72,£1.29,£3.49,£27.50,£0.00,£49.04,£0.00,£2.64,£8.00,£0.00,£4.82,£0.99,£0.00
6744,£190.25,£219.17,£354.98,£256.85,£200.27,£0.00,£27.37,£136.44,£121.57,£157.99,£136.21,£33.03,£375.78,£9.46,£25.75,£19.00,£160.00,£229.44,£0.00,£11.61
1233,£53.20,£24.60,£7.13,£34.97,£21.08,£0.00,£29.24,£10.19,£2.63,£88.56,£5.98,£0.00,£62.05,£0.00,£2.23,£0.00,£10.00,£0.00,£0.00,£2.51
1721,£63.91,£78.90,£28.54,£68.98,£84.33,£0.00,£8.96,£52.44,£14.10,£38.63,£78.24,£0.00,£20.39,£1.20,£0.99,£0.00,£0.00,£0.00,£0.00,£1.27
2359,£4.59,£9.90,£63.98,£16.33,£18.88,£0.00,£76.29,£0.80,£15.70,£3.03,£2.39,£0.00,£134.25,£16.37,£0.10,£244.00,£212.01,£1.18,£0.00,£0.00
136,£128.11,£83.87,£103.35,£58.14,£76.64,£0.00,£12.37,£51.46,£25.96,£18.37,£58.75,£0.00,£29.19,£16.03,£1.79,£0.00,£0.00,£7.11,£8.33,£7.63
12434,£77.31,£99.49,£62.27,£140.64,£104.40,£0.00,£0.00,£26.31,£0.00,£103.52,£10.25,£0.00,£2.85,£0.00,£3.17,£0.00,£10.00,£0.00,£0.00,£0.00
4035,£5.83,£10.60,£66.66,£33.66,£41.74,£0.00,£8.51,£10.06,£43.44,£95.63,£7.50,£13.08,£0.00,£10.42,£2.58,£2.00,£25.00,£27.22,£0.00,£6.60
10551,£39.84,£32.28,£26.06,£34.94,£22.04,£0.00,£1.80,£7.05,£2.39,£49.02,£30.96,£111.01,£120.47,£10.06,£4.08,£0.00,£0.00,£6.08,£0.00,£0.00
7620,£15.71,£17.40,£4.78,£8.20,£11.21,£0.00,£2.15,£2.55,£6.28,£1.69,£7.68,£22.32,£27.20,£4.60,£2.53,£0.00,£0.00,£0.00,£0.00,£0.00
12796,£155.90,£74.17,£214.55,£135.98,£96.60,£0.00,£0.00,£58.17,£180.53,£8.64,£229.17,£544.79,£7.41,£3.89,£2.45,£0.00,£20.00,£0.00,£0.00,£3.40
1250,£65.21,£38.79,£7.27,£23.45,£14.33,£0.00,£14.60,£19.43,£2.34,£10.84,£74.32,£0.00,£64.63,£0.00,£29.23,£0.00,£0.00,£3.36,£0.00,£0.00
4942,£85.98,£73.41,£41.96,£80.83,£115.11,£0.00,£4.03,£30.27,£54.89,£15.88,£28.83,£406.93,£0.00,£6.16,£11.56,£0.00,£0.00,£0.00,£0.00,£0.00
6001,£75.22,£53.02,£17.12,£47.83,£22.84,£0.00,£26.86,£32.99,£18.08,£1.39,£40.33,£486.89,£344.33,£0.00,£2.38,£0.00,£0.00,£25.55,£0.00,£8.52
8417,£23.77,£107.15,£98.76,£54.99,£145.14,£0.00,£57.88,£63.15,£9.93,£73.26,£28.19,£874.78,£14.23,£1.80,£54.76,£0.00,£80.00,£17.84,£0.00,£3.18
12816,£88.54,£63.73,£47.04,£92.83,£57.37,£0.00,£0.00,£58.19,£9.53,£35.80,£76.44,£0.00,£66.44,£0.00,£9.12,£0.00,£10.00,£1.49,£0.00,£0.00
10041,£44.64,£48.58,£27.58,£34.64,£20.16,£0.00,£6.94,£27.66,£1.29,£35.89,£30.20,£40.20,£13.69,£0.00,£0.00,£0.00,£0.00,£19.74,£0.00,£0.00
10965,£127.64,£121.18,£100.59,£57.40,£92.76,£0.00,£22.46,£89.53,£128.03,£84.65,£340.06,£437.78,£151.97,£88.84,£12.10,£61.00,£20.00,£11.13,£0.00,£1.09
3594,£52.01,£20.93,£2.85,£2.15,£4.46,£0.00,£28.72,£5.19,£2.88,£3.00,£33.03,£703.11,£806.53,£0.00,£1.41,£118.00,£20.00,£0.84,£0.00,£2.97
2905,£14.83,£26.06,£61.38,£164.92,£35.16,£0.00,£26.20,£12.22,£4.80,£27.21,£11.57,£0.00,£0.00,£0.00,£4.85,£29.50,£53.00,£5.76,£0.00,£0.00
9526,£20.61,£90.63,£65.52,£62.45,£27.92,£0.00,£58.96,£58.41,£26.57,£35.57,£119.11,£0.00,£102.86,£23.49,£7.76,£8.00,£30.00,£0.00,£0.00,£1.94
8584,£115.58,£159.60,£173.59,£196.63,£77.83,£0.00,£0.65,£197.51,£66.09,£113.40,£135.16,£71.48,£125.41,£5.08,£7.05,£0.00,£0.00,£16.36,£0.00,£10.85
10540,£46.72,£25.25,£21.24,£15.94,£36.69,£0.00,£25.67,£14.52,£27.65,£22.17,£24.11,£34.34,£55.36,£20.17,£2.48,£0.00,£0.00,£7.07,£0.00,£0.00
2019,£72.31,£25.25,£50.18,£33.69,£13.51,£0.00,£3.38,£33.91,£3.44,£26.55,£55.58,£0.00,£15.31,£0.00,£24.06,£2.00,£0.00,£2.37,£0.00,£0.00
198,£83.48,£61.00,£83.37,£60.58,£41.27,£0.00,£1.85,£19.52,£32.83,£5.10,£5.00,£0.00,£8.92,£0.00,£0.00,£0.00,£0.00,£0.00,£0.00,£4.24
7362,£8.00,£57.37,£94.52,£31.09,£56.14,£0.00,£39.40,£12.71,£34.24,£14.95,£9.16,£371.80,£58.71,£1.77,£3.89,£0.00,£0.00,£2.86,£0.00,£0.00
4257,£10.90,£32.45,£42.28,£16.93,£23.74,£0.00,£1.25,£12.88,£19.63,£8.03,£5.43,£187.97,£0.00,£0.00,£0.00,£0.00,£0.00,£2.71,£0.00,£0.00
8069,£27.45,£82.64,£15.90,£53.83,£47.31,£0.00,£14.23,£19.30,£2.54,£12.88,£10.86,£0.00,£3.40,£2.40,£6.34,£0.00,£0.00,£0.00,£0.00,£0.00
9856,£37.30,£85.38,£99.54,£22.87,£18.19,£0.00,£66.24,£4.76,£29.21,£25.70,£6.77,£0.00,£16.90,£10.07,£4.75,£15.00,£0.00,£2.72,£0.00,£0.00
2469,£36.75,£117.77,£108.42,£139.48,£204.96,£0.00,£34.75,£9.34,£14.48,£23.02,£3.50,£0.00,£7.75,£49.68,£65.17,£56.00,£0.00,£0.00,£0.00,£0.00
14790,£45.40,£53.15,£44.69,£89.01,£99.86,£0.00,£1.13,£25.88,£0.00,£28.67,£36.83,£0.00,£0.00,£32.27,£10.49,£0.00,£0.00,£1.01,£0.00,£0.00
11298,£53.44,£64.87,£44.09,£11.96,£19.12,£0.00,£11.68,£40.49,£10.20,£41.27,£51.95,£0.00,£19.25,£5.85,£5.67,£0.00,£0.00,£7.04,£0.00,£4.26
14680,£18.61,£21.02,£18.21,£66.93,£39.33,£0.00,£2.80,£0.00,£7.67,£24.28,£4.85,£259.98,£70.51,£10.09,£0.00,£5.00,£0.00,£10.19,£0.00,£0.00
5868,£53.13,£21.02,£7.40,£34.46,£1.94,£0.00,£1.30,£23.24,£11.05,£12.06,£17.65,£22.97,£10.86,£0.00,£5.07,£0.00,£10.00,£0.00,£0.00,£0.00
6871,£61.37,£46.94,£39.81,£36.29,£89.53,£0.00,£2.58,£29.91,£18.93,£5.24,£57.46,£263.26,£187.52,£5.17,£0.00,£0.00,£0.00,£14.42,£16.50,£0.00
1511,£1.84,£10.60,£8.32,£3.24,£5.31,£0.00,£4.40,£8.25,£4.60,£6.18,£3.00,£0.00,£1.27,£4.02,£2.08,£0.00,£0.00,£2.99,£0.00,£0.00
13699,£43.54,£33.91,£30.79,£104.40,£112.33,£0.00,£0.00,£0.00,£0.00,£163.38,£21.32,£664.34,£5.10,£21.00,£0.00,£43.00,£0.00,£0.84,£0.75,£4.68
3961,£390.12,£140.08,£187.25,£109.47,£432.08,£0.00,£42.95,£52.86,£86.04,£155.17,£88.43,£0.20,£0.00,£41.32,£0.00,£108.60,£0.00,£19.54,£0.00,£5.60
9157,£27.10,£23.11,£12.10,£50.63,£27.90,£0.00,£30.95,£18.24,£2.04,£12.73,£19.08,£0.00,£0.00,£2.99,£6.75,£21.00,£0.00,£3.82,£0.00,£1.51
9232,£104.75,£49.99,£148.58,£75.70,£72.85,£0.00,£25.32,£62.49,£105.34,£20.92,£36.15,£380.29,£63.02,£7.39,£8.93,£15.00,£284.72,£9.15,£0.00,£1.27
133,£24.79,£38.96,£49.51,£30.94,£21.69,£0.00,£45.23,£59.42,£4.74,£29.58,£74.54,£0.00,£106.38,£55.22,£0.00,£105.00,£0.00,£2.84,£2.27,£11.88
6795,£69.92,£52.78,£6.66,£28.44,£4.90,£0.00,£10.65,£38.80,£2.77,£5.74,£25.52,£405.15,£439.70,£11.76,£3.56,£0.00,£20.00,£2.55,£0.00,£6.79
